,x,y_tain_loss,y_train_acc,y_test_acc,TP,TN,FP,FN,AUC,y_train_loss,y_test_loss
55,55,,1.0,0.42916667461395264,0.0,0.0,0.0,0.0,0.0,5.278979263797131e-05,3.4525420665740967
56,56,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,4.211617260807543e-05,3.4589319229125977
57,57,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,5.337705200266404e-05,3.463036060333252
58,58,,1.0,0.4333333373069763,0.0,0.0,0.0,0.0,0.0,6.2681980580237e-05,3.461249351501465
59,59,,1.0,0.42916667461395264,0.0,0.0,0.0,0.0,0.0,6.772023410424784e-05,3.4620635509490967
60,60,,1.0,0.42916667461395264,0.0,0.0,0.0,0.0,0.0,4.622848261230198e-05,3.4661684036254883
61,61,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,7.126251330191735e-05,3.469823122024536
62,62,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,4.5529159251600504e-05,3.4746592044830322
63,63,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,4.833405910176225e-05,3.4781835079193115
64,64,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,7.171865384710448e-05,3.492640733718872
65,65,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,4.6129618870812315e-05,3.4986300468444824
66,66,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,4.464842368179234e-05,3.50201678276062
67,67,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,5.119611159898341e-05,3.5046403408050537
68,68,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,4.8742345825303346e-05,3.509373903274536
69,69,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,4.15306935034702e-05,3.5141894817352295
70,70,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,4.797513217151087e-05,3.5209238529205322
71,71,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,4.4811190188435525e-05,3.5212786197662354
72,72,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,3.9295487492078486e-05,3.52099347114563
73,73,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,4.570933454791278e-05,3.5257534980773926
74,74,,1.0,0.42916667461395264,0.0,0.0,0.0,0.0,0.0,4.69355320547038e-05,3.5288732051849365
75,75,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,5.880969335218348e-05,3.5366525650024414
76,76,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,3.699360437773672e-05,3.5445988178253174
77,77,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,4.241044128624102e-05,3.546999216079712
78,78,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,5.81267571154361e-05,3.5476255416870117
79,79,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,4.970207207103764e-05,3.55206298828125
80,80,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,5.352967605176673e-05,3.5628116130828857
81,81,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,4.240826206114434e-05,3.5686514377593994
82,82,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,4.279078636197179e-05,3.568031072616577
83,83,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,4.35341642817851e-05,3.568739652633667
84,84,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,4.4088330544885444e-05,3.5672059059143066
85,85,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,2.497885672407089e-05,3.574244499206543
86,86,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,3.7051604219110836e-05,3.580603837966919
87,87,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,4.1380728058963236e-05,3.588944911956787
88,88,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,4.7949540809592385e-05,3.5942001342773438
89,89,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,3.744579195578505e-05,3.593961238861084
90,90,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,3.144650910750594e-05,3.5961735248565674
91,91,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,2.7961663363385014e-05,3.6014416217803955
92,92,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,2.6224957233959383e-05,3.6053946018218994
93,93,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,3.2330953141960585e-05,3.6089892387390137
94,94,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,3.565990952362578e-05,3.610873222351074
95,95,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,3.1720072684038314e-05,3.608429193496704
96,96,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,3.242786109088532e-05,3.60543155670166
97,97,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,3.645437694406913e-05,3.617629289627075
98,98,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,4.509885199392253e-05,3.627535581588745
99,99,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,3.742020718770315e-05,3.627845287322998
100,100,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,3.907941375776621e-05,3.6318435668945312
101,101,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,3.99254351274673e-05,3.6347854137420654
102,102,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,3.848128085337521e-05,3.6404919624328613
103,103,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,5.330744215825689e-05,3.6457908153533936
104,104,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,3.504500394531836e-05,3.6495563983917236
105,105,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,4.394234307862158e-05,3.6564364433288574
106,106,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,2.715656781523042e-05,3.6617579460144043
107,107,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,3.438391793982495e-05,3.663390874862671
108,108,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,3.2129726378116175e-05,3.6603801250457764
109,109,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,4.050994251277492e-05,3.658586025238037
110,110,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,5.890873247456815e-05,3.6652114391326904
111,111,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,4.338304916018387e-05,3.6764960289001465
112,112,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,2.3791616589126836e-05,3.6818933486938477
113,113,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,3.061081467118735e-05,3.6875035762786865
114,114,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,3.134420823395582e-05,3.6940269470214844
115,115,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,3.3449120716492566e-05,3.701005697250366
116,116,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,3.094907871551792e-05,3.700634002685547
117,117,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,2.877833844650013e-05,3.699267864227295
118,118,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,2.67503834644837e-05,3.698651075363159
119,119,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,3.5721085168916034e-05,3.6951820850372314
120,120,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,2.2773359660277492e-05,3.6982686519622803
121,121,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,3.952208468642008e-05,3.7098729610443115
122,122,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,3.1180447119065015e-05,3.716804027557373
123,123,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,2.7848072022607084e-05,3.7136292457580566
124,124,,1.0,0.42500001192092896,0.0,0.0,0.0,0.0,0.0,2.5462309470943485e-05,3.7089624404907227
125,125,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,3.049558078297802e-05,3.711575984954834
126,126,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,3.182496599644461e-05,3.7183470726013184
127,127,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,2.740689668219905e-05,3.7226579189300537
128,128,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,2.7224149789617513e-05,3.7323670387268066
129,129,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.6453153395777917e-05,3.7444589138031006
130,130,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,3.080700503232947e-05,3.7512526512145996
131,131,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.3527302194755368e-05,3.7522690296173096
132,132,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.6127139335585525e-05,3.7519867420196533
133,133,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,3.14481906874183e-05,3.756699800491333
134,134,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.6261495653064532e-05,3.75394606590271
135,135,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,3.3402368368721604e-05,3.7566606998443604
136,136,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,3.985577010704825e-05,3.767930269241333
137,137,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.6461760398888146e-05,3.768280267715454
138,138,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.287029565195553e-05,3.7693889141082764
139,139,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.3533932259548845e-05,3.7714624404907227
140,140,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.3742653714483215e-05,3.7714121341705322
141,141,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.061684661687953e-05,3.777266263961792
142,142,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.1310292671235704e-05,3.7804489135742188
143,143,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.509980936338252e-05,3.7869491577148438
144,144,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.3850461047913996e-05,3.7966554164886475
145,145,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,2.2547539477576112e-05,3.807681083679199
146,146,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.833586838984047e-05,3.8104896545410156
147,147,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,2.0623657443744985e-05,3.8068361282348633
148,148,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.4565781738298636e-05,3.80513334274292
149,149,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.7615869612418464e-05,3.8055877685546875
150,150,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.976942424638158e-05,3.8045578002929688
151,151,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.8080640984408092e-05,3.8056514263153076
152,152,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.3289077944355085e-05,3.8107473850250244
153,153,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.0671220302877675e-05,3.812584400177002
154,154,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,3.223536282348505e-05,3.8272581100463867
155,155,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.9171480895844677e-05,3.832697868347168
156,156,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,2.4091659724945202e-05,3.833582639694214
157,157,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.8303860031210206e-05,3.836059808731079
158,158,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.6826658641851584e-05,3.8374853134155273
159,159,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.1400263828278792e-05,3.837265968322754
160,160,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.521543633013304e-05,3.835620164871216
161,161,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.6267007746743427e-05,3.837771415710449
162,162,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.829653948940783e-05,3.841608762741089
163,163,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.5133545275602955e-05,3.847752571105957
164,164,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.650898985242141e-05,3.85697603225708
165,165,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.668571110258199e-05,3.8568274974823
166,166,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.699270468535057e-05,3.8580000400543213
167,167,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.0135676701708387e-05,3.861973524093628
168,168,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.5112379363320846e-05,3.866001844406128
169,169,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.2366986892545054e-05,3.8717875480651855
170,170,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.740210484513227e-05,3.8726701736450195
171,171,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.739935381313747e-05,3.8767240047454834
172,172,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.849155523814261e-05,3.882073163986206
173,173,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.8637558696354972e-05,3.883392333984375
174,174,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,2.0200839647562436e-05,3.886550188064575
175,175,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.989558919982907e-05,3.8918886184692383
176,176,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.5600996789544297e-05,3.8908727169036865
177,177,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.8236554069517297e-05,3.894360065460205
178,178,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.5455478963607067e-05,3.8963778018951416
179,179,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,2.0126596533979562e-05,3.897691488265991
180,180,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.2670652646799377e-05,3.9026167392730713
181,181,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.873324057063049e-05,3.9047608375549316
182,182,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.7498754535457312e-05,3.908973455429077
183,183,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.2861083746429358e-05,3.9169015884399414
184,184,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,2.191243197557924e-05,3.9181013107299805
185,185,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.715427223795511e-05,3.917942523956299
186,186,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.5214233220225045e-05,3.9209864139556885
187,187,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.82171775122697e-05,3.925093173980713
188,188,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.3149094949464294e-05,3.929783344268799
189,189,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.5013051362681532e-05,3.9335410594940186
190,190,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.3803483473869468e-05,3.936011791229248
191,191,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.4580435731659236e-05,3.9368250370025635
192,192,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.3516251935167626e-05,3.943850040435791
193,193,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.7988056015383336e-05,3.950650453567505
194,194,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.3225074856867044e-05,3.9544103145599365
195,195,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.5815155923822506e-05,3.9567172527313232
196,196,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.7685688286898465e-05,3.958634376525879
197,197,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.3722972350175647e-05,3.9622879028320312
198,198,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.6458948114935385e-05,3.966832160949707
199,199,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.6320014916952157e-05,3.9759154319763184
200,200,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.8013022251276805e-05,3.978271007537842
201,201,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.3919169797797318e-05,3.978881597518921
202,202,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.3239304735179758e-05,3.980527400970459
203,203,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.6668875067201345e-05,3.9800333976745605
204,204,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.1949773579544853e-05,3.9774367809295654
205,205,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.1579180788127511e-05,3.982628583908081
206,206,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.5582514303484157e-05,3.9923393726348877
207,207,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.7641040358284954e-05,3.9971041679382324
208,208,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.214357814660616e-05,3.999570369720459
209,209,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.4047646269924977e-05,4.000951766967773
210,210,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.5520396819586797e-05,3.9987523555755615
211,211,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.067205823801487e-05,4.000199794769287
212,212,,1.0,0.40833333134651184,0.0,0.0,0.0,0.0,0.0,1.5159150848376157e-05,4.002675533294678
213,213,,1.0,0.4124999940395355,0.0,0.0,0.0,0.0,0.0,1.3167853770331325e-05,4.011509418487549
214,214,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.247750325698386e-05,4.020856857299805
215,215,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,1.551318640243456e-05,4.028407096862793
216,216,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,1.0056462391124418e-05,4.035908222198486
217,217,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,1.5511659701890796e-05,4.033706188201904
218,218,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.1232751755111773e-05,4.029311656951904
219,219,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.2057859369936827e-05,4.029687881469727
220,220,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.6726616195228416e-05,4.037354946136475
221,221,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.3670780541967057e-05,4.044405460357666
222,222,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,1.010648729031042e-05,4.051373481750488
223,223,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.1361314288175587e-05,4.051642417907715
224,224,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.2593667975124845e-05,4.0527825355529785
225,225,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,1.2478503132721622e-05,4.058782577514648
226,226,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,1.0136901778423635e-05,4.061892032623291
227,227,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,1.6137908308640665e-05,4.067757606506348
228,228,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,8.536953563028268e-06,4.066629409790039
229,229,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.4324810914937794e-05,4.067657947540283
230,230,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,9.15472992346622e-06,4.0672993659973145
231,231,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.0380839474540457e-05,4.073202610015869
232,232,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.1231519996120673e-05,4.07817268371582
233,233,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,8.820091200808141e-06,4.0828986167907715
234,234,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,8.703389293411115e-06,4.0887064933776855
235,235,,1.0,0.4208333194255829,0.0,0.0,0.0,0.0,0.0,9.957522176288572e-06,4.086385726928711
236,236,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,1.0653916850363506e-05,4.081271648406982
237,237,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,9.930207208223388e-06,4.079032897949219
238,238,,1.0,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,8.426496871531223e-06,4.07750940322876
